luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-59.91010000,-61.06793226,1.15783226,-0.20367001,-0.20367001
-59.88920000,-61.03643226,1.14723226,0.43757346,0.43757346
-60.90730000,-60.97605806,0.06875806,0.82907340,0.82907340
-61.16070000,-60.90200323,-0.25869677,0.70248264,0.70248264
-61.01840000,-60.84940645,-0.16899355,0.29139521,0.29139521
-60.61450000,-60.84118065,0.22668065,-0.00300796,-0.00300796
-60.51060000,-60.83903226,0.32843226,-0.02682371,-0.02682371
-60.92350000,-60.82040000,-0.10310000,0.06204128,0.06204128
-61.50760000,-60.79325161,-0.71434839,-0.00144269,-0.00144269
-61.49960000,-60.77612581,-0.72347419,-0.26514257,-0.26514257
-60.91020000,-60.76563871,-0.14456129,-0.48221743,-0.48221743
-60.22570000,-60.76799032,0.54229032,-0.39156337,-0.39156337
-60.33230000,-60.75915161,0.42685161,-0.04527465,-0.04527465
-60.78690000,-60.73782903,-0.04907097,0.22815204,0.22815204
-61.43900000,-60.70182903,-0.73717097,0.16993765,0.16993765
-61.46200000,-60.68463871,-0.77736129,-0.17140082,-0.17140082
-60.92450000,-60.69402581,-0.23047419,-0.47677010,-0.47677010
-59.84190000,-60.72056774,0.87866774,-0.40394265,-0.40394265
-59.04340000,-60.73812581,1.69472581,0.14331014,0.14331014
-59.49530000,-60.74933871,1.25403871,0.85023623,0.85023623
-60.90440000,-60.73820323,-0.16619677,1.13906880,1.13906880
-61.49200000,-60.70055806,-0.79144194,0.74891700,0.74891700
-61.03580000,-60.64537419,-0.39042581,0.07065971,0.07065971
-60.42410000,-60.60688710,0.18278710,-0.32165914,-0.32165914
-60.18930000,-60.60403871,0.41473871,-0.26187930,-0.26187930
-60.28170000,-60.61707742,0.33537742,0.01646472,0.01646472
-61.20580000,-60.64446129,-0.56133871,0.15274754,0.15274754
-61.50220000,-60.67643871,-0.82576129,-0.04605296,-0.04605296
-61.19430000,-60.69943548,-0.49486452,-0.38156054,-0.38156054
-60.51430000,-60.70256774,0.18826774,-0.49687473,-0.49687473
-60.07720000,-60.68781290,0.61061290,-0.26381831,-0.26381831
-60.20110000,-60.67326774,0.47216774,0.12717934,0.12717934
-60.71200000,-60.67454839,-0.03745161,0.35820276,0.35820276
-61.45160000,-60.70845161,-0.74314839,0.23717009,0.23717009
-61.50830000,-60.76939032,-0.73890968,-0.14873981,-0.14873981
-60.67320000,-60.81360968,0.14040968,-0.42989048,-0.42989048
-59.44750000,-60.81549032,1.36799032,-0.23218691,-0.23218691
-58.79990000,-60.79474516,1.99484516,0.45830416,0.45830416
-59.73040000,-60.78100000,1.05060000,1.16924255,1.16924255
-61.41930000,-60.76843226,-0.65086774,1.25680255,1.25680255
-61.90380000,-60.76280968,-1.14099032,0.58787845,0.58787845
-61.75910000,-60.75661290,-1.00248710,-0.30199005,-0.30199005
-61.21700000,-60.74616129,-0.47083871,-0.84002574,-0.84002574
-61.04520000,-60.73095806,-0.31424194,-0.88791117,-0.88791117
-60.88400000,-60.73180968,-0.15219032,-0.65336303,-0.65336303
-60.98160000,-60.75867097,-0.22292903,-0.38824632,-0.38824632
-61.01110000,-60.79865806,-0.21244194,-0.22525734,-0.22525734
-60.96420000,-60.83619355,-0.12800645,-0.16097922,-0.16097922
-60.89290000,-60.85746774,-0.03543226,-0.12579897,-0.12579897
-60.93250000,-60.85439677,-0.07810323,-0.09032263,-0.09032263
-60.86610000,-60.84842581,-0.01767419,-0.06280576,-0.06280576
-60.96270000,-60.86739677,-0.09530323,-0.04964078,-0.04964078
-60.84890000,-60.92322258,0.07432258,-0.03853943,-0.03853943
-60.60970000,-60.99925161,0.38955161,0.02966244,0.02966244
-60.03450000,-61.04420323,1.00970323,0.24006165,0.24006165
-60.01500000,-61.02385806,1.00885806,0.57202563,0.57202563
-60.08960000,-60.97976774,0.89016774,0.85199990,0.85199990
-60.88180000,-60.93601613,0.05421613,0.87786048,0.87786048
