luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-70.02240000,-69.93118065,-0.09121935,-0.07379184,-0.07379184
-70.13590000,-69.96900968,-0.16689032,-0.09813313,-0.09813313
-70.08560000,-70.00327097,-0.08232903,-0.11815413,-0.11815413
-70.08790000,-70.03936452,-0.04853548,-0.11434694,-0.11434694
-70.01440000,-70.07481613,0.06041613,-0.07646364,-0.07646364
-70.08750000,-70.11012581,0.02262581,-0.02121639,-0.02121639
-70.22940000,-70.14071613,-0.08868387,0.00701415,0.00701415
-70.25330000,-70.16997419,-0.08332581,-0.01306495,-0.01306495
-70.27660000,-70.19752903,-0.07907097,-0.04990884,-0.04990884
-70.29830000,-70.22255484,-0.07574516,-0.07412050,-0.07412050
-70.38760000,-70.23822581,-0.14937419,-0.09070211,-0.09070211
-70.42040000,-70.25252258,-0.16787742,-0.11533308,-0.11533308
-70.41780000,-70.26603548,-0.15176452,-0.14203397,-0.14203397
-70.39550000,-70.27936774,-0.11613226,-0.15244374,-0.15244374
-70.42980000,-70.28960323,-0.14019677,-0.14640422,-0.14640422
-70.43630000,-70.29565161,-0.14064839,-0.13927208,-0.13927208
-70.43080000,-70.30235806,-0.12844194,-0.13627785,-0.13627785
-70.39690000,-70.30533871,-0.09156129,-0.12927147,-0.12927147
-70.45630000,-70.31664839,-0.13965161,-0.11994866,-0.11994866
-70.45370000,-70.33052903,-0.12317097,-0.11859308,-0.11859308
-70.44930000,-70.34667742,-0.10262258,-0.11971612,-0.11971612
-70.41320000,-70.36045484,-0.05274516,-0.10946979,-0.10946979
-70.39500000,-70.36946774,-0.02553226,-0.08413391,-0.08413391
-70.36820000,-70.38070968,0.01250968,-0.04965774,-0.04965774
-70.32800000,-70.39060323,0.06260323,-0.01065902,-0.01065902
-70.28300000,-70.39912258,0.11612258,0.03362387,0.03362387
-70.27620000,-70.40249355,0.12629355,0.07848460,0.07848460
-70.25940000,-70.40507742,0.14567742,0.11417714,0.11417714
-70.25650000,-70.40678710,0.15028710,0.13734195,0.13734195
-70.20960000,-70.40878387,0.19918387,0.15496590,0.15496590
-70.21040000,-70.40882581,0.19842581,0.17424438,0.17424438
-70.23030000,-70.41091935,0.18061935,0.18888195,0.18888195
-70.22830000,-70.41353226,0.18523226,0.19228221,0.19228221
-70.43620000,-70.41763226,-0.01856774,0.16767985,0.16767985
-70.51820000,-70.41982258,-0.09837742,0.09268117,0.09268117
-70.51500000,-70.42528710,-0.08971290,-0.00393241,-0.00393241
-70.51460000,-70.43125806,-0.08334194,-0.07144450,-0.07144450
-70.50880000,-70.43864194,-0.07015806,-0.09686698,-0.09686698
-70.60180000,-70.44643871,-0.15536129,-0.10385868,-0.10385868
-70.58330000,-70.45574839,-0.12755161,-0.11611887,-0.11611887
-70.56240000,-70.46773548,-0.09466452,-0.12434130,-0.12434130
-70.49210000,-70.48025806,-0.01184194,-0.10861011,-0.10861011
-70.50050000,-70.48885484,-0.01164516,-0.07070028,-0.07070028
-70.47080000,-70.49945161,0.02865161,-0.02894178,-0.02894178
-70.45740000,-70.50975161,0.05235161,0.00723118,0.00723118
-70.43110000,-70.52107097,0.08997097,0.03956545,0.03956545
-70.50120000,-70.53612258,0.03492258,0.06143918,0.06143918
-70.51180000,-70.55057742,0.03877742,0.06312851,0.06312851
-70.52400000,-70.56515806,0.04115806,0.05293086,0.05293086
-70.52420000,-70.57266774,0.04846774,0.04518640,0.04518640
-70.62310000,-70.57600323,-0.04709677,0.03304438,0.03304438
-70.63440000,-70.58115484,-0.05324516,0.00420001,0.00420001
-70.64210000,-70.58683226,-0.05526774,-0.02924402,-0.02924402
-70.63670000,-70.59299677,-0.04370323,-0.04946247,-0.04946247
