red_mean,luma_mean
-211.0070,-60.5987
15.4969,-60.5711
-211.0322,-60.5803
15.5243,-60.5751
-211.0030,-60.5621
16.0170,-60.3675
-207.6586,-59.3154
19.8844,-58.1163
-207.3962,-58.0640
19.7241,-58.1381
-208.9826,-58.6752
17.9451,-59.2386
-210.3915,-59.6948
15.6948,-60.4058
-212.2860,-61.0089
15.5048,-61.0819
-211.7289,-60.8865
16.5796,-60.5044
-211.5389,-60.4468
16.6816,-60.4116
-212.3595,-60.6748
16.5895,-60.6746
-213.4158,-61.0144
16.1638,-61.1267
-213.4590,-61.1457
16.8818,-60.8815
-211.6896,-60.3314
22.5318,-58.5756
-209.4903,-57.9008
22.4949,-57.9215
-210.5172,-58.2733
20.9776,-58.7636
-212.4351,-59.3905
19.3987,-59.8855
-215.0145,-60.7163
18.2781,-61.0724
-215.0694,-61.0740
18.2023,-61.0993
-214.8007,-60.9893
18.0709,-61.0321
-214.8066,-61.0303
18.1665,-60.9967
-214.5077,-60.8778
18.1156,-60.9017
-214.4391,-60.8699
18.1519,-60.8603
-213.6676,-60.5839
23.7222,-58.8259
-211.0899,-58.0440
23.7154,-58.0572
-212.0391,-58.3835
22.6823,-58.7144
-213.9757,-59.3462
20.9715,-59.9055
-215.6879,-60.4482
19.3348,-60.9531
-215.7833,-60.9947
19.4530,-60.9491
-215.6912,-60.9178
19.9703,-60.7220
-216.2321,-60.8930
19.8506,-60.9251
-216.4338,-60.9888
19.8373,-60.9693
-216.5835,-61.0073
19.8766,-60.9799
-216.6081,-60.9908
19.9984,-60.9198
-215.1922,-60.4677
25.6529,-58.6689
-210.9517,-57.3720
25.6221,-57.3948
-211.6336,-57.6236
24.1405,-58.0999
-213.5623,-58.7409
22.1960,-59.3721
-214.8825,-59.7891
20.0844,-60.4630
-216.0833,-60.8371
19.8076,-60.9309
-216.0777,-60.9237
19.7467,-60.9398
-216.1916,-60.9580
18.9047,-61.2229
-216.2689,-61.2395
18.7976,-61.2490
-216.2111,-61.2088
18.9211,-61.1586
-215.5991,-60.9453
19.4020,-60.7627
-215.1893,-60.6285
22.3643,-59.6613
-208.9263,-57.7236
25.8012,-56.6558
-209.6842,-56.9298
24.7949,-57.2647
-211.8654,-57.9831
22.9238,-58.5982
-213.8006,-59.2143
20.8852,-59.8584
-215.9197,-60.5359
19.5160,-60.9702
-216.1094,-61.0268
19.2270,-61.1093
-216.0430,-61.0477
19.2938,-61.0391
-215.2785,-60.7789
20.6233,-60.3373
-213.8809,-59.8591
20.6052,-59.8701
-214.2985,-59.9928
18.7825,-60.5669
-215.5769,-60.9702
18.1359,-61.1789
-215.3203,-61.0642
20.1937,-60.4321
-208.6963,-58.3559
22.9808,-57.4969
-209.0834,-57.6345
21.6595,-58.0799
-210.8683,-58.6627
19.8167,-59.2597
-212.8119,-59.8785
17.6247,-60.5645
-214.3451,-61.0420
16.7849,-61.3039
-214.3942,-61.3214
16.7525,-61.3334
-214.3069,-61.2635
16.7285,-61.2658
-213.9014,-61.1174
17.3959,-60.8789
-213.5927,-60.7405
17.2156,-60.8096
-213.5028,-60.7772
17.2239,-60.7744
-213.0363,-60.5849
18.2789,-60.2522
-208.8470,-58.9339
22.8514,-57.5526
-208.3645,-57.4255
22.0736,-57.6721
-210.0998,-58.2449
20.2954,-58.8171
-212.0412,-59.4436
18.2389,-60.0918
-213.8921,-60.6647
17.6674,-60.8460
-213.9172,-60.8492
17.6717,-60.8437
-213.8613,-60.8144
17.5691,-60.8420
-213.8328,-60.8157
17.5677,-60.8114
-213.5837,-60.6841
17.5162,-60.7024
-213.3903,-60.6332
17.7123,-60.5686
-212.6214,-60.2812
19.8763,-59.6093
-207.9049,-58.1219
22.9851,-57.1961
-208.0386,-57.2473
21.0256,-57.9160
-209.5420,-58.4036
19.0292,-59.0419
-211.8733,-59.7894
16.8391,-60.4663
-212.7155,-60.7512
16.8168,-60.7310
-212.6494,-60.7125
17.3617,-60.5166
-212.7048,-60.5337
17.4934,-60.4829
-212.6570,-60.4665
17.9071,-60.2993
-212.6336,-60.3081
18.2512,-60.1821
-212.6782,-60.1983
18.5728,-60.0709
-212.7127,-60.0815
18.6738,-60.0417
-208.9516,-58.8483
22.9066,-57.5595
-208.3294,-57.4143
22.5021,-57.5476
-209.6866,-58.0100
20.2643,-58.7252
-211.3223,-59.2586
18.8964,-59.6892
-213.0744,-60.2345
17.6824,-60.6014
-213.3154,-60.6777
17.6461,-60.6854
-213.3137,-60.6850
17.8319,-60.6032
-213.3862,-60.6311
17.8996,-60.6051
-213.3897,-60.5982
18.0164,-60.5410
-213.4964,-60.5645
18.0414,-60.5601
-213.4587,-60.5337
18.1995,-60.4595
-212.4151,-60.1188
22.3593,-58.8176
-209.1861,-57.8666
22.4262,-57.8584
-209.7937,-58.0474
20.7253,-58.6073
-211.7392,-59.2172
19.6678,-59.5626
-213.3945,-60.0783
17.7107,-60.6893
-213.9452,-60.8671
17.7089,-60.8668
-214.0025,-60.8757
17.7469,-60.8361
-214.1675,-60.8904
17.0634,-61.1163
-214.2982,-61.1495
17.0453,-61.1072
-214.3622,-61.1412
17.2542,-61.0580
-214.1364,-60.9678
18.0111,-60.7047
-213.5668,-60.5226
20.0753,-59.8689
-208.7896,-58.3696
21.6577,-57.8891
-209.2285,-58.0508
20.2797,-58.5209
-210.0542,-58.7780
18.3305,-59.4022
-211.9186,-60.0060
16.5092,-60.5891
-212.5336,-60.7753
16.5324,-60.7579
-212.5484,-60.7574
16.7316,-60.6615
-212.8476,-60.7675
16.3210,-60.8973
-213.5636,-61.1272
16.2736,-61.0912
-213.6437,-61.1224
16.5628,-61.0229
-213.3168,-60.9133
17.2070,-60.6656
-210.8963,-59.9075
21.5760,-58.5298
-209.2207,-58.0211
21.6057,-58.0129
-210.5415,-58.4642
20.3375,-58.8797
-212.3392,-59.4576
18.4061,-60.0873
-213.8902,-60.5752
18.0146,-60.6964
-213.8860,-60.6851
18.0185,-60.6853
-213.8199,-60.6338
17.5979,-60.7689
-213.8609,-60.7763
17.5250,-60.8025
-213.8103,-60.7627
17.4540,-60.7878
-213.4977,-60.6594
17.5105,-60.6527
-212.5675,-60.3362
20.3543,-59.4920
-208.4429,-58.1432
20.6864,-58.0712
-208.6832,-58.1548
19.5111,-58.5681
-209.4435,-58.7996
18.2218,-59.2310
-211.2572,-59.7976
16.3407,-60.3840
-211.6039,-60.4970
15.4818,-60.7811
-211.7162,-60.8055
15.4139,-60.7909
-211.7876,-60.8168
15.5439,-60.7700
-211.6331,-60.7031
15.7295,-60.6246
-211.6227,-60.6331
15.8647,-60.5961
-211.5994,-60.5867
16.8561,-60.2349
-208.0702,-59.1176
21.2162,-57.7715
-207.3280,-57.5887
21.2690,-57.5703
-208.8374,-58.0827
19.8559,-58.5240
-210.6254,-59.1037
18.0135,-59.6813
-212.3994,-60.2667
17.0532,-60.5785
-212.4187,-60.5767
16.9832,-60.6008
-212.3530,-60.5452
16.8429,-60.5930
-212.3689,-60.5916
16.8182,-60.5964
-212.1944,-60.5123
16.8700,-60.4980
-211.7927,-60.3707
16.8813,-60.3676
-211.5725,-60.2656
17.9794,-59.8992
-206.8943,-58.4456
20.6798,-57.6146
-206.8541,-57.6337
20.0774,-57.8273
-208.1830,-58.2865
18.6649,-58.7255
-209.5035,-59.1568
16.6307,-59.8127
-211.0866,-60.3040
15.9075,-60.5331
-211.1588,-60.5608
15.7571,-60.6037
-211.1264,-60.5539
15.5501,-60.6247
-211.1451,-60.6312
15.5763,-60.6186
-211.0692,-60.5702
15.5639,-60.5787
-210.9251,-60.5092
15.5963,-60.4845
-210.7238,-60.4095
16.3011,-60.1748
-206.7466,-58.9243
19.6831,-57.8966
-206.8107,-57.9334
19.3224,-58.0761
-208.2898,-58.5489
18.1839,-58.9305
-209.5452,-59.3294
16.4595,-59.8775
-211.4588,-60.4783
15.6715,-60.7384
-211.5137,-60.7516
15.6071,-60.7640
-211.4444,-60.7146
15.5714,-60.7291
-211.4306,-60.7228
15.6791,-60.6855
-211.3708,-60.6373
15.6438,-60.6405
-211.3382,-60.6257
15.6462,-60.6089
-211.0936,-60.5217
17.9639,-59.7912
-206.1623,-58.2340
19.7044,-57.7295
-206.5905,-57.8778
18.6196,-58.2292
-208.0930,-58.7228
17.0189,-59.2318
-209.7284,-59.7600
14.9990,-60.4021
-210.3862,-60.6175
14.9665,-60.6216
-210.4453,-60.6409
15.0254,-60.5873
-210.5694,-60.6240
15.0385,-60.6147
-210.6438,-60.6377
15.1336,-60.5934
-210.8427,-60.6553
15.1077,-60.6549
-210.8609,-60.6493
15.1724,-60.5947
-209.6521,-60.2069
19.3445,-58.9013
-207.1628,-58.1373
19.4659,-58.1158
-208.2865,-58.4966
18.3953,-58.8410
-209.3151,-59.1889
17.2770,-59.5497
-210.9784,-60.0520
16.0324,-60.4411
-211.6085,-60.6535
15.8541,-60.7138
-211.7080,-60.7355
15.8091,-60.7248
-212.3000,-60.9094
15.3984,-61.0455
-212.3705,-61.0549
15.4114,-61.0175
-212.2070,-60.9554
15.6281,-60.8798
-212.0988,-60.8380
15.9456,-60.7127
-210.7984,-60.2914
20.5050,-58.8548
-207.1760,-57.7570
20.7197,-57.7106
-207.9832,-57.9999
19.3281,-58.4506
-209.2180,-58.8436
17.7325,-59.3823
-211.0688,-59.9615
15.7316,-60.5732
-211.6041,-60.7460
15.6263,-60.7760
-211.6277,-60.7759
15.6036,-60.7627
-211.8567,-60.8321
15.4779,-60.8726
-211.9097,-60.8753
15.4777,-60.8427
-211.9836,-60.8629
15.5906,-60.8190
-211.8871,-60.7790
15.7965,-60.6877
-211.4560,-60.5342
18.1765,-59.7817
-206.3931,-58.2193
20.7469,-57.4423
-207.1895,-57.7181
20.0918,-57.9275
-208.7685,-58.4472
18.4705,-58.9700
-210.3270,-59.4648
16.6192,-60.0464
-211.8770,-60.5582
16.4109,-60.6273
-212.1891,-60.7187
16.4263,-60.6800
-212.3294,-60.7220
16.1418,-60.8118
-212.4909,-60.8647
16.2363,-60.7860
-212.6920,-60.8610
16.2853,-60.8340
-212.4383,-60.7458
16.8830,-60.5186
-212.4651,-60.5220
17.0182,-60.4746
-210.8293,-59.9676
21.5817,-58.5408
-207.4878,-57.5009
21.5886,-57.5177
-208.4244,-57.8515
20.1219,-58.3361
-210.1203,-58.8718
18.0637,-59.5163
-212.2861,-60.2075
16.1195,-60.8290
-212.4341,-60.8691
16.1791,-60.8451
-212.5289,-60.8758
16.3018,-60.8041
-213.2330,-61.0290
16.2469,-61.0331
-213.3276,-61.0520
16.2711,-61.0110
-213.3482,-61.0227
16.4188,-60.9628
-213.2198,-60.9149
16.7975,-60.7702
-211.2897,-60.1646
22.0970,-58.4794
-208.8767,-57.7638
22.0945,-57.7697
-209.8256,-58.1202
20.4919,-58.6314
-211.3780,-59.1476
18.9160,-59.6275
