red_mean,luma_mean
35.7232,-72.4169
-224.5610,-72.3944
35.7695,-72.3776
-224.5322,-72.3626
35.9483,-72.2824
-224.5529,-72.2929
35.9878,-72.2865
-224.5341,-72.2834
35.9543,-72.4043
-224.6821,-72.4291
35.9384,-72.4382
-224.4869,-72.3700
35.9410,-72.4062
-224.6706,-72.4719
35.9546,-72.4720
-224.6748,-72.4707
35.9748,-72.4673
-224.8287,-72.5262
35.9771,-72.5273
-224.8324,-72.5268
36.0326,-72.5029
-224.9116,-72.5292
36.0368,-72.5299
-224.9021,-72.5201
36.0605,-72.5138
-224.9424,-72.5292
36.0712,-72.5303
-224.9272,-72.5274
36.1492,-72.4963
-224.9403,-72.4993
36.1512,-72.4945
-224.9398,-72.4942
36.1921,-72.4810
-225.0037,-72.5264
36.1947,-72.5268
-225.0102,-72.5309
36.2211,-72.5358
-225.0925,-72.5871
36.2287,-72.5893
-225.0892,-72.5789
36.1755,-72.7167
-225.0972,-72.7034
36.2270,-72.7014
-225.0662,-72.6860
36.3454,-72.6269
-225.0663,-72.6114
36.4091,-72.5755
-225.0190,-72.5586
36.4801,-72.5375
-225.0683,-72.5610
36.5215,-72.5507
-225.0749,-72.5423
36.5820,-72.5269
-225.1147,-72.5383
36.5775,-72.5409
-225.1231,-72.5388
36.5904,-72.5426
-225.4409,-72.7104
36.5479,-72.7401
-225.4702,-72.7463
36.5712,-72.7505
-225.4669,-72.7462
36.5634,-72.7503
-225.4289,-72.7353
36.7629,-72.6599
-225.4599,-72.6625
36.8211,-72.6407
-225.3359,-72.5823
36.6678,-72.6300
-225.2901,-72.6103
36.6593,-72.6115
-225.1490,-72.5744
36.5391,-72.6301
-225.1326,-72.6224
36.5290,-72.6287
-225.1102,-72.6265
36.4359,-72.6609
-225.0788,-72.6455
36.4287,-72.6474
-224.9998,-72.6249
36.2852,-72.7003
-224.9888,-72.7047
36.2414,-72.7200
-224.9787,-72.7289
36.0406,-72.9506
-225.0044,-72.9320
36.1077,-72.8987
-224.9595,-72.8791
36.2467,-72.8321
-224.8858,-72.7809
36.2764,-72.7690
-224.7777,-72.7075
36.5017,-72.6193
-225.1181,-72.7741
36.5001,-72.7782
-225.1477,-72.7961
36.4981,-72.8141
-225.3835,-72.9491
36.4576,-72.9710
-225.3792,-72.9633
36.4525,-72.9823
-225.5330,-73.0307
36.4409,-73.0305
-225.5422,-73.0268
36.5265,-73.0059
-225.5752,-73.0007
36.5899,-72.9676
-225.5021,-72.9380
36.7153,-72.8696
-225.5029,-72.8518
36.7791,-72.8234
-225.4828,-72.8088
36.8646,-72.7693
-225.4652,-72.7620
36.8146,-72.7922
-225.3592,-72.7384
36.5411,-72.8996
-225.3271,-72.8934
36.4883,-72.9039
-225.2103,-72.8502
36.4530,-72.8593
-225.2839,-72.8662
36.4793,-72.8634
-225.2909,-72.8608
36.5165,-72.8574
-225.3421,-72.8616
36.5263,-72.8610
-225.3324,-72.8601
36.5585,-72.8448
-225.2244,-72.7727
36.6424,-72.7393
-225.1961,-72.7246
36.6970,-72.6970
-225.3247,-72.7735
36.6501,-72.7966
-225.3528,-72.8195
36.6658,-72.8350
-225.5030,-72.9107
36.6441,-72.9258
-225.5086,-72.9301
36.6540,-72.9343
-225.5258,-72.9477
36.4964,-73.0285
-225.5326,-73.0317
36.3638,-73.2225
-225.5037,-73.1841
36.3344,-73.1791
-225.3410,-73.1014
36.2468,-73.1124
-225.3439,-73.0775
36.3303,-73.0526
-225.3130,-73.0365
36.4145,-73.0058
-225.3616,-73.0221
36.4435,-73.0205
-225.3389,-73.0190
36.4959,-73.0133
-225.4359,-73.0530
36.5057,-73.0496
-225.4490,-73.0537
36.5481,-73.0468
-225.5067,-73.0608
36.5659,-73.0531
-225.4850,-73.0412
36.6360,-73.0186
-225.5142,-73.0317
36.6285,-73.0328
-225.4902,-73.0315
36.6398,-73.0328
-225.4829,-73.0318
36.6397,-73.0294
-225.4625,-73.0242
36.6847,-73.0171
-225.3696,-72.9648
36.8552,-72.8891
-225.2034,-72.8081
37.1135,-72.7830
-225.4860,-72.9241
37.1083,-72.9296
-225.5161,-72.9431
37.1235,-72.9544
-225.8840,-73.1417
37.0081,-73.2137
-225.9276,-73.2305
36.9792,-73.2652
-226.1892,-73.3716
36.9342,-73.4026
-226.1970,-73.4071
36.9288,-73.4217
-226.2499,-73.4338
36.9480,-73.4256
-226.2468,-73.4211
37.0164,-73.4008
-226.1670,-73.3452
37.0749,-73.3060
-226.0100,-73.2212
37.2123,-73.1836
-226.2826,-73.2620
37.2127,-73.2643
-225.9742,-73.1422
37.2441,-73.2153
-226.1857,-73.2785
37.2912,-73.2657
-226.1995,-73.2691
37.3583,-73.2596
-226.1782,-73.2375
37.4270,-73.2116
-226.1537,-73.1970
37.3132,-73.3039
-226.1883,-73.2824
37.3262,-73.2840
-226.1861,-73.2933
37.3753,-73.2650
-226.1457,-73.2085
37.5160,-73.1521
-226.1040,-73.1272
37.6553,-73.0790
-226.1427,-73.0942
37.6706,-73.0961
-226.1179,-73.0974
37.7096,-73.0929
-226.3914,-73.2561
37.6738,-73.2840
-226.4071,-73.3026
37.6160,-73.3464
-226.4495,-73.3755
37.4802,-73.4385
-226.4300,-73.4350
37.3782,-73.5927
-226.5218,-73.5862
37.3382,-73.5985
-226.4200,-73.5628
37.3909,-73.5713
