red_mean,luma_mean
-209.0277,-58.8250
22.4507,-58.8585
-209.0346,-58.8549
22.5308,-58.8178
-208.9872,-58.8222
23.1027,-58.6215
-208.2344,-58.3371
23.4268,-58.2448
-208.5160,-58.3371
23.0201,-58.4880
-208.6320,-58.5324
23.0640,-58.4853
-209.0175,-58.6245
23.0559,-58.6227
-209.0273,-58.6244
23.0941,-58.5936
-209.0397,-58.6054
23.0889,-58.6075
-209.0321,-58.6061
23.1365,-58.5891
-209.0348,-58.5963
23.1420,-58.5937
-208.8872,-58.5381
23.2272,-58.5101
-208.9240,-58.5258
23.2217,-58.5266
-208.9272,-58.5283
23.2798,-58.5047
-208.9950,-58.5537
23.3502,-58.5237
-208.9129,-58.4999
23.8126,-58.3272
-209.1341,-58.4071
23.8009,-58.4097
-209.4429,-58.5230
23.7660,-58.5065
-209.7553,-58.6271
23.8434,-58.5958
-209.7899,-58.6171
24.2606,-58.4529
-209.9469,-58.5169
24.2736,-58.5129
-209.9894,-58.5315
24.3495,-58.4923
-210.1397,-58.5593
24.3668,-58.5521
-210.1577,-58.5567
24.4222,-58.5259
-210.2917,-58.5798
24.4306,-58.5740
-210.3245,-58.5852
24.6181,-58.5094
-210.2602,-58.5228
25.3034,-58.2821
-210.2859,-58.2949
25.5150,-58.2297
-211.1745,-58.5420
25.4165,-58.5828
-211.4093,-58.6642
25.4561,-58.6194
-211.5036,-58.6609
25.4011,-58.6834
-211.4702,-58.6672
25.4644,-58.6359
-211.4857,-58.6461
25.4863,-58.6432
-211.5516,-58.6669
25.2263,-58.7458
-211.7069,-58.8099
25.2477,-58.8084
-211.6809,-58.7945
25.2293,-58.7928
-211.6940,-58.8029
25.2229,-58.8003
-211.6849,-58.7978
25.3211,-58.7548
-211.1720,-58.5980
25.7113,-58.4736
-210.2693,-58.1196
25.7409,-58.1519
-210.1818,-58.1223
25.1260,-58.3389
-210.5146,-58.4288
24.3621,-58.7171
-210.6930,-58.7941
24.1286,-58.8836
-210.6659,-58.8523
23.0052,-59.2817
-210.8155,-59.3266
22.9739,-59.3325
-210.8405,-59.3216
22.9045,-59.3588
-210.7660,-59.3331
23.0810,-59.2524
-210.5810,-59.2005
23.1888,-59.1790
-210.5264,-59.1676
23.4451,-59.0562
-210.2405,-58.9688
23.5255,-58.9566
-210.2137,-58.9596
23.8264,-58.8364
-209.5051,-58.5925
23.8887,-58.5779
-209.4490,-58.5639
24.0503,-58.5036
-209.3903,-58.4734
23.8226,-58.5454
-209.7181,-58.6703
23.8188,-58.6717
-209.7548,-58.6713
23.5738,-58.7701
-209.7812,-58.7798
23.6118,-58.7646
-209.7116,-58.7291
23.5517,-58.7651
-209.7112,-58.7660
23.6017,-58.7418
-209.5614,-58.6713
23.5912,-58.6796
-209.4429,-58.6195
23.5274,-58.6591
-209.4245,-58.6265
22.8652,-58.8593
-209.4244,-58.8536
22.6224,-58.9324
-208.6996,-58.6464
22.8716,-58.6021
-208.0560,-58.3736
22.8166,-58.3998
-207.8978,-58.3380
22.4925,-58.4674
-207.8579,-58.4465
22.4123,-58.4726
-207.8172,-58.4398
22.1716,-58.5331
-207.8203,-58.5370
22.1450,-58.5481
-207.7294,-58.4939
22.0675,-58.5340
-207.6955,-58.5172
22.0428,-58.5310
