red_mean,luma_mean
26.8235,-61.1996
-222.2735,-61.2637
26.8724,-61.2457
-222.7639,-61.4034
26.5766,-61.4902
-223.4898,-61.7393
26.7159,-61.6785
-219.9171,-60.5165
27.2143,-60.3671
-220.6457,-60.6002
24.4976,-61.4706
-221.7582,-61.8248
22.8795,-62.3556
-222.0336,-62.4485
23.5774,-62.2225
-221.2392,-61.9703
24.1883,-61.7513
-221.3242,-61.7769
24.3109,-61.7299
-221.1036,-61.6637
24.3696,-61.6426
-221.2387,-61.6788
24.1271,-61.7422
-221.4690,-61.8298
24.5117,-61.6979
-221.2381,-61.6075
25.6223,-61.2375
-218.3712,-60.3158
25.7051,-60.2907
-219.2748,-60.6102
25.2253,-60.7631
-220.6540,-61.1974
23.7365,-61.6935
-221.8190,-62.0752
24.4293,-61.8609
-219.9249,-61.2096
24.0297,-61.3533
-221.4004,-61.8113
24.8679,-61.5418
-220.3672,-61.2102
25.5590,-60.9779
-220.5391,-61.0369
24.2519,-61.4535
-220.6821,-61.5063
24.5258,-61.4094
-220.1749,-61.2521
25.5972,-60.9049
-216.8752,-59.8336
26.7217,-59.4675
-219.1422,-60.2089
23.7073,-61.1952
-219.6097,-61.3598
23.7361,-61.3429
-219.9129,-61.4412
23.9042,-61.3726
-219.8454,-61.3492
24.1870,-61.2541
-220.0280,-61.3156
24.0567,-61.3566
-220.3038,-61.4400
24.1536,-61.4014
-220.3534,-61.4297
24.3184,-61.3654
-220.2952,-61.3515
24.3055,-61.3541
-220.3105,-61.3589
24.5085,-61.2791
-217.9174,-60.5251
28.4438,-59.2558
-217.6512,-59.1776
27.4059,-59.5203
-218.8766,-59.9459
26.0274,-60.3865
-219.4584,-60.5691
25.0361,-60.8991
-220.0191,-61.0709
24.9051,-61.1160
-219.8378,-61.0504
24.6094,-61.1535
-219.9726,-61.1902
24.7373,-61.1539
-219.7433,-61.0788
24.7304,-61.0768
-219.9919,-61.1507
24.6597,-61.1737
-219.9508,-61.1578
24.4423,-61.2332
-219.9214,-61.2132
27.5446,-60.2019
-217.5213,-59.4345
26.4054,-59.8051
-219.8584,-60.5756
25.2920,-60.9408
-220.6001,-61.1912
25.0227,-61.2826
-220.7916,-61.3348
25.2492,-61.2573
-220.0818,-61.0414
25.3075,-61.0208
-220.1083,-61.0256
24.5111,-61.2703
-220.7048,-61.4676
24.2880,-61.5423
-220.8249,-61.5819
24.2439,-61.5792
-220.8099,-61.5744
24.2284,-61.5802
-220.6069,-61.5131
25.7793,-61.0022
-215.4128,-59.3184
26.5641,-59.0820
-216.4198,-59.4097
24.1067,-60.2033
-217.9976,-60.7289
23.0572,-61.0807
-218.1872,-61.1301
22.3726,-61.3559
-218.3561,-61.4102
22.2599,-61.4422
-218.3048,-61.4107
22.1081,-61.4577
-218.3124,-61.4563
22.0740,-61.4671
-218.2620,-61.4417
22.1688,-61.4085
-218.1872,-61.3901
22.2611,-61.3605
-217.8084,-61.2231
22.6840,-61.0878
-215.4938,-60.3320
25.3052,-59.4818
-215.7598,-59.5675
22.3855,-60.5438
